Date,AAPL,ABT,ACN,ADBE,AMD,AMZN,AVGO,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,META,MRK,MSFT,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,TMO,TXN,UNH,UPS,V,WMT,XOM
2011-11-14,11.374402046203613,19.572160720825195,44.7532844543457,28.239999771118164,5.789999961853027,10.946499824523926,2.3564720153808594,4.7195611000061035,60.724578857421875,32.97929000854492,12.393735885620117,59.40740966796875,31.07394027709961,15.225302696228027,27.512739181518555,17.022001266479492,43.12118911743164,22.143022537231445,21.832714080810547,77.64920043945312,27.52515983581543,33.8834342956543,64.16279602050781,,21.452308654785156,20.800975799560547,19.94731903076172,0.33670738339424133,26.413297653198242,41.033077239990234,10.620401382446289,42.1733512878418,39.33012390136719,46.07247543334961,21.280942916870117,37.423240661621094,43.49772262573242,21.170028686523438,14.700310707092285,45.47880935668945
2011-11-15,11.661418914794922,19.66598129272461,45.072288513183594,28.469999313354492,5.760000228881836,10.891500473022461,2.349351406097412,4.78196907043457,61.47409439086914,33.74005889892578,12.511523246765137,57.784706115722656,31.357839584350586,15.31372356414795,27.383262634277344,17.512683868408203,43.1743278503418,22.245071411132812,21.900352478027344,77.22029113769531,27.52515983581543,34.25799560546875,64.4424819946289,,21.488393783569336,20.94194221496582,19.988981246948242,0.3410624563694,26.953004837036133,42.14385223388672,10.663335800170898,42.51448440551758,39.536773681640625,46.72592544555664,21.274112701416016,37.11229705810547,43.69585037231445,21.578447341918945,14.343347549438477,45.55368423461914
2011-11-16,11.539652824401855,19.402563095092773,44.29423522949219,28.540000915527344,5.679999828338623,10.599499702453613,2.2859699726104736,4.602546215057373,60.35346984863281,32.544578552246094,12.302119255065918,56.989505767822266,30.566368103027344,15.187300682067871,27.217823028564453,17.236251831054688,42.78239059448242,21.408327102661133,21.581506729125977,75.3976058959961,26.92566680908203,33.304954528808594,63.542057037353516,,21.10348892211914,20.41721534729004,19.520240783691406,0.33418622612953186,26.159791946411133,42.52933883666992,10.502337455749512,42.32720184326172,39.1785888671875,45.84518814086914,21.4858341217041,35.8047981262207,42.915672302246094,21.123855590820312,14.148641586303711,45.06987380981445
2011-11-17,11.318918228149414,19.272661209106445,43.33723449707031,27.690000534057617,5.440000057220459,10.22599983215332,2.221877336502075,4.524538040161133,59.65489959716797,31.144088745117188,12.092724800109863,56.442466735839844,30.239456176757812,14.92402458190918,27.059581756591797,16.821578979492188,42.47678756713867,20.741657257080078,21.455902099609375,74.08036041259766,26.91105842590332,33.15643310546875,62.95541000366211,,20.95313835144043,20.002145767211914,19.14316749572754,0.3222672939300537,25.20302963256836,41.875946044921875,10.448668479919434,42.09977722167969,38.83418655395508,44.32049560546875,20.75506019592285,35.493865966796875,42.68039321899414,20.671531677246094,14.16112232208252,44.8452262878418
2011-11-18,11.244842529296875,19.31235122680664,42.87040328979492,27.18000030517578,5.46999979019165,9.857000350952148,2.126450300216675,4.508935928344727,59.46573257446289,28.0170841217041,12.053461074829102,55.201717376708984,30.652395248413086,14.775249481201172,27.24660301208496,16.787023544311523,42.416996002197266,20.830089569091797,21.703887939453125,74.28712463378906,26.96953582763672,33.25144958496094,63.26235580444336,,21.019285202026367,19.81417465209961,19.32233238220215,0.3192876875400543,25.023130416870117,41.745277404785156,10.480866432189941,42.30043029785156,38.345149993896484,43.468170166015625,20.522859573364258,35.51778793334961,42.8104248046875,20.5380859375,14.285933494567871,44.86827850341797
2011-11-21,11.066993713378906,19.041725158691406,42.83927917480469,26.6299991607666,5.420000076293945,9.462499618530273,2.097252607345581,4.28270959854126,59.152809143066406,27.658937454223633,11.778627395629883,53.94968795776367,29.534006118774414,14.42901611328125,26.656770706176758,16.289424896240234,41.81245422363281,20.347089767456055,21.2401180267334,73.47530364990234,26.567441940307617,32.4561882019043,62.948570251464844,,20.532146453857422,19.579227447509766,18.97026252746582,0.33533212542533875,24.45888328552246,41.261775970458984,10.17497730255127,41.243595123291016,37.52577209472656,42.67270278930664,19.956003189086914,35.43009948730469,42.24077606201172,20.628559112548828,14.143648147583008,44.2980842590332
2011-11-22,11.291925430297852,19.012849807739258,42.660343170166016,26.329999923706055,5.300000190734863,9.616999626159668,2.0944042205810547,4.189099311828613,59.53118133544922,26.737632751464844,11.726279258728027,54.378299713134766,29.267314910888672,14.405668258666992,26.6855525970459,16.06136131286621,41.78589630126953,20.006961822509766,21.246566772460938,73.01580047607422,26.421226501464844,32.70990753173828,63.20100021362305,,20.33367919921875,19.41476058959961,19.089012145996094,0.34564656019210815,24.377105712890625,41.2813835144043,10.142778396606445,41.26366424560547,37.67097091674805,42.72003173828125,19.594039916992188,35.41415023803711,42.129310607910156,20.544870376586914,14.191079139709473,43.791229248046875
2011-11-23,11.006413459777832,18.890167236328125,41.72667694091797,25.940000534057617,5.050000190734863,9.44950008392334,2.0630691051483154,4.009676933288574,58.767120361328125,26.130016326904297,11.39255142211914,52.87248992919922,28.73393440246582,14.160027503967285,26.268367767333984,15.688159942626953,41.181358337402344,19.3062744140625,20.892288208007812,71.95128631591797,26.063007354736328,32.01797103881836,62.668907165527344,,19.960805892944336,19.16414451599121,18.943178176879883,0.33097735047340393,23.714731216430664,40.771728515625,9.901285171508789,40.84226989746094,35.976890563964844,42.113929748535156,19.081817626953125,34.72850799560547,41.423465728759766,20.194311141967773,14.138652801513672,42.95604705810547
2011-11-25,10.903841972351074,18.781909942626953,41.7811393737793,25.829999923706055,4.989999771118164,9.119999885559082,2.0253260135650635,4.033080101013184,58.81077194213867,25.91759490966797,11.451444625854492,52.049110412597656,28.828563690185547,13.983434677124023,26.232398986816406,15.70889663696289,41.0807991027832,19.37429428100586,20.85042381286621,71.61431884765625,26.011825561523438,31.93955421447754,62.825782775878906,,19.94276237487793,19.031007766723633,18.807762145996094,0.3218088746070862,23.502107620239258,40.830535888671875,9.901285171508789,40.802127838134766,35.859336853027344,42.06658935546875,18.979379653930664,34.816200256347656,41.15101623535156,20.13324737548828,14.201062202453613,42.56438446044922
2011-11-28,11.280230522155762,19.19688606262207,43.01823043823242,26.6200008392334,5.300000190734863,9.707500457763672,2.035297155380249,4.095487117767334,59.83680725097656,27.461341857910156,11.785167694091797,54.01171875,29.310338973999023,14.609086036682129,26.82940673828125,16.21340560913086,41.81831741333008,19.836883544921875,20.988908767700195,74.44029998779297,26.516271591186523,33.14350891113281,63.958160400390625,,20.604318618774414,19.477420806884766,19.77231788635254,0.33991625905036926,24.426170349121094,41.15723419189453,10.244742393493652,41.63154983520508,37.297584533691406,43.18407440185547,19.600866317749023,35.90047836303711,42.25315475463867,21.139690399169922,14.290925025939941,43.68178176879883
2011-11-29,11.192657470703125,19.142751693725586,43.23609161376953,26.06999969482422,5.320000171661377,9.419500350952148,2.0559489727020264,3.9628727436065674,60.76823806762695,27.31560707092285,11.569229125976562,54.92536163330078,29.250110626220703,14.478443145751953,28.243013381958008,16.296340942382812,42.09321594238281,19.42871856689453,21.472274780273438,74.14158630371094,26.421226501464844,32.99864959716797,64.23306274414062,,20.73662567138672,19.453920364379883,19.763986587524414,0.34175005555152893,24.31985855102539,41.59500503540039,10.411110877990723,41.825531005859375,36.72367477416992,43.64811325073242,19.559885025024414,36.57815933227539,42.35842514038086,21.010774612426758,14.520574569702148,44.309593200683594
2011-11-30,11.462576866149902,19.684022903442383,45.072288513183594,27.420000076293945,5.690000057220459,9.614500045776367,2.130723714828491,4.252076625823975,62.070770263671875,29.249608993530273,12.19742202758789,57.98774337768555,30.841655731201172,14.887267112731934,28.431482315063477,17.215511322021484,43.39397048950195,21.06818962097168,21.809650421142578,78.1163330078125,27.67136573791504,34.555057525634766,65.64886474609375,,21.50041961669922,20.033466339111328,20.036893844604492,0.35825294256210327,25.636442184448242,42.158203125,10.770666122436523,43.190059661865234,37.89223861694336,44.74664306640625,20.557008743286133,38.8822135925293,44.42649841308594,21.93126106262207,14.702801704406738,46.33124923706055
2011-12-01,11.634424209594727,19.67319679260254,45.103397369384766,27.139999389648438,5.699999809265137,9.856499671936035,2.130011558532715,4.322422504425049,63.37331771850586,29.239728927612305,12.158164978027344,57.42940139770508,30.962099075317383,15.244426727294922,28.51848602294922,17.222421646118164,43.212947845458984,20.721248626708984,21.679889678955078,77.23562622070312,27.517864227294922,35.146427154541016,65.63512420654297,,21.45831871032715,19.798513412475586,19.917699813842773,0.3626079261302948,25.89811897277832,42.21747970581055,10.749201774597168,42.86228942871094,37.84383773803711,44.54777908325195,20.63212776184082,38.68291473388672,44.042606353759766,22.109935760498047,14.630414962768555,45.95686721801758
2011-12-02,11.687511444091797,19.539676666259766,45.42239761352539,27.110000610351562,5.650000095367432,9.80150032043457,2.219029426574707,4.408401012420654,63.111351013183594,29.55095100402832,12.138529777526855,57.350433349609375,31.495485305786133,15.408105850219727,28.95343589782715,17.028907775878906,42.55586242675781,21.993371963500977,21.53390884399414,76.93695831298828,27.320449829101562,34.90840530395508,65.77257537841797,,21.338037490844727,19.751527786254883,20.12680435180664,0.36031582951545715,25.513778686523438,42.342647552490234,10.674064636230469,43.25026321411133,37.57417297363281,44.07427978515625,20.468229293823242,38.45170593261719,44.005455017089844,21.983287811279297,14.50061321258545,45.95686721801758
